"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Assistive hearing loop","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible car park","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible entrance","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Assistive hearing loop","additionalInfo/Accessibility/4/Wheelchair-accessible toilet","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free multi-storey car park","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free of charge street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free parking lot","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/4/Paid multi-storey car park","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ahmet Taner Kışlalı Mah. 2715. Sok, Konsept Çayyolu Villaları No:2-7/b Çayyolu, 06810, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","17025022548901549533","Çankaya","false","TR","0x14d338c5bff26cc9:0xec4507ce484ad5dd",,"https://lh5.googleusercontent.com/p/AF1QipM4j-i28eFXDFXUmoaYvgLraUDwcnP0_rajyHqI=w408-h240-k-no-pi-0-ya111.681496-ro0-fo100","27","false","/g/1tmg8s27","39.8743087","32.6884701","Prof. Dr. Ahmet Taner Kışlalı","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 8 PM","Sunday","Closed","false","+90 312 240 32 40","+903122403240","ChIJyWzyv8U40xQR3dVKSM4HRew","06810",,"7","57",,,,,,"2024-12-13T09:42:11.757Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Ahmet Taner Kışlalı Mah. 2715. Sok, Konsept Çayyolu Villaları No:2-7/b Çayyolu","ConceptDent Ağız ve Diş Sağlığı Polikliniği","false","Conceptdent Agiz Ve Dis Sagligi Poliklinigi","4.4","https://www.google.com/maps/search/?api=1&query=Conceptdent%20Agiz%20Ve%20Dis%20Sagligi%20Poliklinigi&query_place_id=ChIJyWzyv8U40xQR3dVKSM4HRew","http://conceptdent.com.tr/"
,"true",,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,"true",,"true","true",,,,,,,,,,,,,,,,,,,,,,,"Beytepe, Ametist blokları, Kanuni Sultan Süleyman Blv 5/F, 06820 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","8805107229176087855","Çankaya","false","TR","0x14d3372db697aec3:0x7a32065f9c43c52f",,"https://lh5.googleusercontent.com/p/AF1QipNkzvFYt2_EhgX5Py4fctv3S4sYprtMi78rxS0N=w408-h612-k-no","24","false","/g/11pzsbhkqg","39.8701722","32.7051485","Beytepe","Monday","10 AM to 10 PM","Tuesday","10 AM to 10 PM","Wednesday","10 AM to 10 PM","Thursday","10 AM to 10 PM","Friday","10 AM to 10 PM","Saturday","10 AM to 10 PM","Sunday","10 AM to 6 PM","false","+90 530 515 30 20","+905305153020","ChIJw66Xti030xQRL8VDnF8GMno","06820",,"8","94",,,,,,"2024-12-13T09:42:11.757Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Ametist blokları, Kanuni Sultan Süleyman Blv 5/F",,"false","Enda Dental Ağız ve Diş Sağlığı Kliniği Beytepe","5","https://www.google.com/maps/search/?api=1&query=Enda%20Dental%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Klini%C4%9Fi%20Beytepe&query_place_id=ChIJw66Xti030xQRL8VDnF8GMno","http://www.endadental.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aydınlar, Hürriyet Cd. No:186 D:B, 06450 Çankaya/Ankara, Türkiye","Dentist","Dental clinic",,,,,,,,,"Dentist","16123417565924665496","Çankaya","false","TR","0x14d345944bdba2c1:0xdfc1e2d9c63ba898",,"https://lh5.googleusercontent.com/p/AF1QipOAJbaHymymT9pV37xEcZSumPRHW20ZJ2iY0pMH=w426-h240-k-no","6","false","/g/11c2js5mlt","39.8755348","32.8334347","Aydınlar","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 312 481 21 20","+903124812120","ChIJwaLbS5RF0xQRmKg7xtniwd8","06450",,"9","23",,,,,,"2024-12-13T09:42:11.757Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Hürriyet Cd. No:186 D:B","Diş Hekimi Pelin Aktay Esen","false","Dentists Pelin Aktay Esen","4.8","https://www.google.com/maps/search/?api=1&query=Dentists%20Pelin%20Aktay%20Esen&query_place_id=ChIJwaLbS5RF0xQRmKg7xtniwd8","http://www.dishekimipelinaktayesen.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prof. Dr. Ahmet Taner Kışlalı Mahallesi Alacaatlı Caddesi Anchor iş merkezi, B blok kat:2 No:5 06810 Çayyolu Çankaya ANKARA,, 06810 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","7577362982540827255","Çankaya","false","TR","0x14d338cde96f2693:0x6928337c6c8a5a77",,"https://lh5.googleusercontent.com/p/AF1QipP2TO5vZ4eS__5Fh6fZeh67tUkdeIzrMtrWrvs=w408-h272-k-no","22","false","/g/11c5zz02hs","39.8672577","32.6848274","Prof. Dr. Ahmet Taner Kışlalı",,,,,,,,,,,,,,,"false","+90 312 236 47 02","+903122364702","ChIJkyZv6c040xQRd1qKbHwzKGk","06810",,"13","42",,,,,,"2024-12-13T09:42:11.757Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Prof. Dr. Ahmet Taner Kışlalı Mahallesi Alacaatlı Caddesi Anchor iş merkezi, B blok kat:2 No:5 06810 Çayyolu Çankaya ANKARA,",,"false","Dr. Dt. Burçin Öncül - Ankara Gülüş Tasarımı | Zirkonyum | İmplant | Dijital Diş Hekimliği","4.7","https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20Bur%C3%A7in%20%C3%96nc%C3%BCl%20-%20Ankara%20G%C3%BCl%C3%BC%C5%9F%20Tasar%C4%B1m%C4%B1%20%7C%20Zirkonyum%20%7C%20%C4%B0mplant%20%7C%20Dijital%20Di%C5%9F%20Hekimli%C4%9Fi&query_place_id=ChIJkyZv6c040xQRd1qKbHwzKGk","http://www.burcinoncul.com.tr/"
,"true",,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,"true",,"true","true",,,,,,,,,,,,,,,,,,,,,,,"Prof. Dr. Ahmet Taner Kışlalı, Alacaatlı Cd. No:14 D:18, 06810 Çankaya/Ankara, Türkiye","Dental clinic","Dentist",,,,,,,,,"Dental clinic","11965072480057469062","Çankaya","false","TR","0x14d3390766241031:0xa60c7a06e5a0a886",,"https://lh5.googleusercontent.com/p/AF1QipNqaA9nNMrNE50BifA2WqS6dWNB1Ovlmuo0y-bH=w408-h544-k-no","19","false","/g/11h7t8kvqp","39.8694319","32.6859511","Prof. Dr. Ahmet Taner Kışlalı","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 507 745 50 30","+905077455030","ChIJMRAkZgc50xQRhqig5QZ6DKY","06810",,"14","49",,,,,,"2024-12-13T09:42:11.757Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Alacaatlı Cd. No:14 D:18",,"false","DentAdal's Ağız ve Diş Sağlığı Polikliniği - Çayyolu","4.8","https://www.google.com/maps/search/?api=1&query=DentAdal's%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20-%20%C3%87ayyolu&query_place_id=ChIJMRAkZgc50xQRhqig5QZ6DKY","http://www.dentadals.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,"true","true",,,,,,,,,,,,,,,,,,,,"true",,,"Çayyolu, Prof. Dr. Ahmet Taner Kışlalı Mahallesi, 2864. Cd. 34/3, 06810 Çankaya/Ankara, Türkiye","Dental clinic","Dentist",,,,,,,,,"Dental clinic","10167411421865711681","Çankaya","false","TR","0x14d339780197e425:0x8d19e6d1a58e1841",,"https://lh5.googleusercontent.com/p/AF1QipPBoETMXJS7BXMejfoKwgCqALwMT3xHuDvq8Y1C=w408-h544-k-no","29","false","/g/11tfg5d660","39.8716493","32.6815053","Çayyolu","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 312 502 42 22","+903125024222","ChIJJeSXAXg50xQRQRiOpdHmGY0","06810",,"16","74",,,,,,"2024-12-13T09:42:11.757Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Prof. Dr. Ahmet Taner Kışlalı Mahallesi, 2864. Cd. 34/3",,"false","Özel Dent Trio Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Dent%20Trio%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJJeSXAXg50xQRQRiOpdHmGY0","http://www.zerrinonem.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oran, Türk-japon Vakfı, Ferit Recai Ertuğrul Cd. No:2 D:h, 06450 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","1754228449704007185","Çankaya","false","TR","0x14d3443786f95211:0x1858457b0f7dd611",,"https://lh3.googleusercontent.com/_9cvfKPdeZyH9ZY3jg-aiuWFBo_ebYOwGRkYOrWgZi87HYkl3hrPmiiXCx5TkFo=w426-h240-k-no","5","false","/g/119vqfkh0","39.8473719","32.8284688","Oran","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 312 490 03 00","+903124900300","ChIJEVL5hjdE0xQREdZ9D3tFWBg","06450",,"18","35",,,,,,"2024-12-13T09:42:11.758Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Türk-japon Vakfı, Ferit Recai Ertuğrul Cd. No:2 D:h",,"false","Dent Oran Ağız ve Diş Sağlığı Polikliniği - Oral & Dental Health Center","4.1","https://www.google.com/maps/search/?api=1&query=Dent%20Oran%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20-%20Oral%20%26%20Dental%20Health%20Center&query_place_id=ChIJEVL5hjdE0xQREdZ9D3tFWBg","https://dentoran.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Işınlar, İvedik Cd. No:66, 06170 Yenimahalle/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","10929694650755052695","Yenimahalle","true","TR","0x14d34f0ee4bd1c0d:0x97ae136079bdf497",,,,"false","/g/11h1l12n08","39.9592018","32.8167321","Işınlar","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 3:30 PM","Sunday","Closed","false","+90 530 924 13 62","+905309241362","ChIJDRy95A5P0xQRl_S9eWATrpc","06170",,"161","20","19","0","1","0","0","2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","İvedik Cd. No:66",,"false","Diş Hekimi Burak Bayındır","4.8","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Burak%20Bay%C4%B1nd%C4%B1r&query_place_id=ChIJDRy95A5P0xQRl_S9eWATrpc","http://burakbayindir.com/"
,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeni Bağlıca, Bağlıca Blv. No:60 D:F, 06793 Etimesgut/Ankara, Türkiye","Dentist","Pediatric dentist",,,,,,,,,"Dentist","4549975317817907897","Etimesgut","false","TR","0x14d331767ec3b4e1:0x3f24c271db54dab9",,"https://lh5.googleusercontent.com/p/AF1QipMFZTakOdEHnru1PH2P1cu20QMHUTJgYKl6fHe7=w408-h612-k-no","5","false","/g/11k49djqqp","39.898164","32.6435169","Bağlıca",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJ4bTDfnYx0xQRudpU23HCJD8","06793",,"163","12","12","0","0","0","0","2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Bağlıca Blv. No:60 D:F",,"false","Uzm. Dt. Merve Salmanlı, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Merve%20Salmanl%C4%B1%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ4bTDfnYx0xQRudpU23HCJD8","https://www.doktortakvimi.com/merve-salmanli/dis-hekimi-cocuk-dis-hekimligi-pedodonti/ankara?utm_source=google&utm_medium=gmb&utm_campaign=250365&utm_content=website"
,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mustafa Kemal, Bilkent Metro Durağı, Eskişehir Yolu MAİDAN İş Merkezi A Blok, Kat:11 No:121, 06520 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","12071193419509449684","Çankaya","false","TR","0x14d347f7e19300ed:0xa7857e7588e4c3d4",,"https://lh5.googleusercontent.com/p/AF1QipPCDcYO1na2njgf3EcDvEYkFLFdQ0vg0HVr2WJb=w408-h408-k-no","16","false","/g/11rpd8pgzz","39.9094889","32.7645292","Mustafa Kemal","Monday","9:30 AM to 7 PM","Tuesday","9:30 AM to 7 PM","Wednesday","9:30 AM to 7 PM","Thursday","Closed","Friday","9:30 AM to 7 PM","Saturday","9:30 AM to 5:30 PM","Sunday","Closed","false","+90 532 727 88 76","+905327278876","ChIJ7QCT4fdH0xQR1MPkiHV-hac","06520",,"164","6","6","0","0","0","0","2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Bilkent Metro Durağı, Eskişehir Yolu MAİDAN İş Merkezi A Blok, Kat:11 No:121",,"false","Dt. Emre Bal, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Emre%20Bal%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ7QCT4fdH0xQR1MPkiHV-hac","https://www.doktortakvimi.com/emre-bal-3/dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=256756&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Kızılırmak, 1441. Cd. Mercan Apt No:5/13, 06510 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","14442604433623933359","Çankaya","false","TR","0x14d34f257d13b179:0xc86e703651a2e1af",,"https://lh5.googleusercontent.com/p/AF1QipPRR7lYuRiWD7-46Z5J4iOzr4V9M3eZjq3MKgpR=w408-h272-k-no","7","false","/g/11rrrn98kr","39.908029","32.8106296","Kızılırmak","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 5 PM","Sunday","Closed","false","+90 312 287 56 70","+903122875670","ChIJebETfSVP0xQRr-GiUTZwbsg","06510",,"165","80","80","0","0","0","0","2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","1441. Cd. Mercan Apt No:5/13",,"false","Dt. Ceren Bener Aksaray, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Ceren%20Bener%20Aksaray%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJebETfSVP0xQRr-GiUTZwbsg","https://www.doktortakvimi.com/ceren-bener-aksaray/dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=252567&utm_content=website"
,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,"Şeker, Rainbow Residence, 1417. Cd. No:7/B, 06820 Etimesgut/Ankara, Türkiye","Pediatric dentist","Dentist",,,,,,,,,"Pediatric dentist","12110514578589266419","Etimesgut","false","TR","0x14d3379e45884d77:0xa81130d85000b1f3",,"https://lh5.googleusercontent.com/p/AF1QipPYEB1jh-Bm71NHSnsHlVOLaHTGOa5L4tIPcMBc=w408-h317-k-no","6","false","/g/11frrfh084","39.9687591","32.6550912","Şeker","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","9 AM to 9 PM","false","+90 312 480 42 42","+903124804242","ChIJd02IRZ430xQR87EAUNgwEag","06820",,"166","4","4","0","0","0","0","2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Rainbow Residence, 1417. Cd. No:7/B",,"false","Uzman Dr. Dt. Ayşegül Ünalmış, Çocuk Diş Hekimliği (Pedodonti)","5","https://www.google.com/maps/search/?api=1&query=Uzman%20Dr.%20Dt.%20Ay%C5%9Feg%C3%BCl%20%C3%9Cnalm%C4%B1%C5%9F%2C%20%C3%87ocuk%20Di%C5%9F%20Hekimli%C4%9Fi%20(Pedodonti)&query_place_id=ChIJd02IRZ430xQR87EAUNgwEag","https://www.doktortakvimi.com/aysegul-unalmis/cocuk-dis-hekimligi-pedodonti-dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=233746&utm_content=website"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Ergazi Mahallesi Batı Bulvarı 109/B/F Nevadium, 06370 Yenimahalle/Ankara, Türkiye","Dentist","Cosmetic dentist","Dental clinic","Dental implants periodontist","Dental laboratory","Denture care center","Emergency dental service","Oral surgeon","Pediatric dentist","Prosthodontist","Dentist","4403841599955970733","Yenimahalle","false","TR","0x14d347745bb3d28b:0x3d1d969a4476aaad",,"https://lh5.googleusercontent.com/p/AF1QipNJxAU08YHcGKUWC6AxXfCpoevuXow385ECF4dY=w426-h240-k-no","50","false","/g/11gmgjg8np","39.9557724","32.7075996","Ergazi","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","Closed","false","+90 312 557 04 05","+903125570405","ChIJi9KzW3RH0xQRrap2RJqWHT0","06370",,"168","50","44","1","3","2","0","2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Ergazi Mahallesi Batı Bulvarı 109/B/F Nevadium",,"false","BatıKlinik Ağız ve Diş Sağlığı Polikliniği - Protez Uzmanı, Batıkent İmplant Tedavisi, Batıkent Diş Hekimi","4.7","https://www.google.com/maps/search/?api=1&query=Bat%C4%B1Klinik%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20-%20Protez%20Uzman%C4%B1%2C%20Bat%C4%B1kent%20%C4%B0mplant%20Tedavisi%2C%20Bat%C4%B1kent%20Di%C5%9F%20Hekimi&query_place_id=ChIJi9KzW3RH0xQRrap2RJqWHT0","http://www.batiklinik.com.tr/"
,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yenibatı Mah. Necip Fazıl Cad. Hit Town Sitesi No:13F/A-23, 06370 Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","10724389116589842106","Yenimahalle","false","TR","0x14d337a4c950bc41:0x94d4af14cf671eba",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v3NDxGn6EzlVdKUOsIo5QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.86008&pitch=0&thumbfov=100","1","false","/g/11rt_6kx4j","39.9794006","32.6591301","Yeni Batı",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJQbxQyaQ30xQRuh5nzxSv1JQ","06370",,"169","2","1","0","0","0","1","2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Yenibatı Mah. Necip Fazıl Cad. Hit Town Sitesi No:13F/A-23",,"false","Dt. Sedanur Demir Aksoy, Diş Hekimi","3.5","https://www.google.com/maps/search/?api=1&query=Dt.%20Sedanur%20Demir%20Aksoy%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJQbxQyaQ30xQRuh5nzxSv1JQ","https://www.doktortakvimi.com/sedanur-demir-aksoy/dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=149728&utm_content=website"
,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Akçay Mah, Cengiz Topel Cad. Kızılcahamam No: 21A, 06890 Altındağ/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","18233388705561911642","Altındağ","false","TR","0x14d34ff1c7e0b9bb:0xfd0a026c4ea3215a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=blwOOyv5l-2kt_L1221G-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.92657&pitch=0&thumbfov=100","1","false","/g/11khc5rn79","39.9333649","32.8597412","Akçay Mah",,,,,,,,,,,,,,,"false",,,"ChIJu7ngx_FP0xQRWiGjTmwCCv0","06890",,"171","0",,,,,,"2024-12-13T09:42:13.000Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Cengiz Topel Cad. Kızılcahamam No: 21A",,"false","Dt. Tuğba İset, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Tu%C4%9Fba%20%C4%B0set%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJu7ngx_FP0xQRWiGjTmwCCv0","https://www.doktortakvimi.com/tugba-iset/dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=271755&utm_content=website"
