"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Kızılsaray, 77. Sk. No:10, 07040 Muratpaşa/Antalya, Türkiye","Dentist","Dental clinic","Emergency dental service",,,,,,,,"Dentist","16359132712855465503","Muratpaşa","true","TR","0x14c38ffd5f6f6865:0xe30750872738ee1f",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7EY37PKiU4bUwmRvR_962Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.7191&pitch=0&thumbfov=100","1","false","/g/11f2dt3vms","36.8923144","30.701881","Kızılsaray","Monday","9:30 AM to 7 PM","Tuesday","9:30 AM to 7 PM","Wednesday","9:30 AM to 7 PM","Thursday","9:30 AM to 7 PM","Friday","9:30 AM to 7 PM","Saturday","9:30 AM to 7 PM","Sunday","Closed","false","+90 242 244 74 54","+902422447454","ChIJZWhvX_2PwxQRH-44J4dQB-M","07040",,"18","2",,,,,,"2024-12-13T09:44:58.235Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.90030997403809,30.7030242,16z?hl=en","diş hekimleri","Antalya","77. Sk. No:10",,"false","Diş Hekimi Aysel Uysal Kulalı","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Aysel%20Uysal%20Kulal%C4%B1&query_place_id=ChIJZWhvX_2PwxQRH-44J4dQB-M","https://www.instagram.com/dishekimiayselkulali/?igshid=tjlbnopqmxay"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Altındağ, Trt Cad. Sarıgül Apt. No:18 D:5, 07050 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","1858145666240199122","Muratpaşa","true","TR","0x14c382d5b74975e5:0x19c975a3792db9d2",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d1vf9oJiKm1e7WFb_sBzbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.36903&pitch=0&thumbfov=100","2","false","/g/113h06ylv","36.8938211","30.6905378","Altındağ",,,,,,,,,,,,,,,"false","+90 242 247 77 49","+902422477749","ChIJ5XVJt9WCwxQR0rkteaN1yRk","07050",,"20","9",,,,,,"2024-12-13T09:44:58.235Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.90030997403809,30.7030242,16z?hl=en","diş hekimleri","Antalya","Trt Cad. Sarıgül Apt. No:18 D:5","Diş Hekimi Bülent Sürme","false","Dr. Bulent Surme","4.8","https://www.google.com/maps/search/?api=1&query=Dr.%20Bulent%20Surme&query_place_id=ChIJ5XVJt9WCwxQR0rkteaN1yRk","https://iyifirma.com/dr-bulent-surme/"
,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Gençlik, Tevfik Işık Cd. Cumhuriyet Apt No:15/2, 07160 Muratpaşa/Antalya, Türkiye","Dentist","Dental clinic",,,,,,,,,"Dentist","6807107023942428837","Muratpaşa","false","TR","0x14c39aa7286210d9:0x5e77b3c5ce27a8a5",,"https://lh5.googleusercontent.com/p/AF1QipPli6YAGvuX2o8VPO3O4Jg1I7r2SFnkC2vQ7_FT=w571-h240-k-no","4","false","/g/11b6t01m3k","36.8745843","30.7145659","Gençlik","Monday","8:30 AM to 5:30 PM","Tuesday","8:30 AM to 5:30 PM","Wednesday","8:30 AM to 5:30 PM","Thursday","8:30 AM to 5:30 PM","Friday","8:30 AM to 5:30 PM","Saturday","Closed","Sunday","Closed","false","+90 242 311 00 44","+902423110044","ChIJ2RBiKKeawxQRpagnzsWzd14","07160",,"3","6",,,,,,"2024-12-13T09:44:58.896Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.7030242,16z?hl=en","diş hekimleri","Antalya","Tevfik Işık Cd. Cumhuriyet Apt No:15/2",,"false","Diş Hekimi - Dt. Hasan Kaçaroğlu - Antalya","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20-%20Dt.%20Hasan%20Ka%C3%A7aro%C4%9Flu%20-%20Antalya&query_place_id=ChIJ2RBiKKeawxQRpagnzsWzd14","https://www.drhasankacaroglu.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Gençlik Mahallesi Tevfik Işık Caddesi Fener Apt. No:1 D:No: 7, 07100 Muratpaşa, Türkiye","Dentist",,,,,,,,,,"Dentist","17909433413763734848","Muratpaşa","false","TR","0x14c39aa738265195:0xf88b16cd33e61d40",,"https://lh3.googleusercontent.com/EVUJDW8DKUuDDEzoP_8Qy7th6Xrvq5b7HIJiRKst9dK2kHE35HOCWQLuteIxQ92UnA=w426-h240-k-no","4","false","/g/11f106pd_5","36.8749056","30.7136578","Gençlik",,,,,,,,,,,,,,,"false","+90 242 241 67 42","+902422416742","ChIJlVEmOKeawxQRQB3mM80Wi_g","07100",,"4","2",,,,,,"2024-12-13T09:44:58.896Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.7030242,16z?hl=en","diş hekimleri","Antalya","Gençlik Mahallesi Tevfik Işık Caddesi Fener Apt. No:1 D:No: 7",,"false","Diş Hekimi Orhan Karadağ","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Orhan%20Karada%C4%9F&query_place_id=ChIJlVEmOKeawxQRQB3mM80Wi_g","https://www.doktortakvimi.com/orhan-karadag-2/dis-hekimi/antalya"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Muratpaşa, Fevzi Çakmak Caddesi. 1316 Sok. NO:2 horasan apt. kat:1, 07100 Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","6996297795770980077","Muratpaşa","false","TR","0x14c39009cb686a01:0x6117d7c6fbc716ed",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sg3SnrOnNKfcJDH8bQNA1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.12436&pitch=0&thumbfov=100","1","false","/g/1td0k9_t","36.8768149","30.7086399","Muratpaşa","Monday","9 AM to 7 PM","Tuesday","9 AM to 6:30 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 242 243 56 23","+902422435623","ChIJAWpoywmQwxQR7RbH-8bXF2E","07100",,"7","1",,,,,,"2024-12-13T09:44:58.896Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.7030242,16z?hl=en","diş hekimleri","Antalya","Fevzi Çakmak Caddesi. 1316 Sok. NO:2 horasan apt. kat:1",,"false","diş hekimi Mehmet GÜNGÖRDÜ","5","https://www.google.com/maps/search/?api=1&query=di%C5%9F%20hekimi%20Mehmet%20G%C3%9CNG%C3%96RD%C3%9C&query_place_id=ChIJAWpoywmQwxQR7RbH-8bXF2E","http://www.mgungordu.com/"
,,"true",,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Yeşilbahçe, Metin Kasapoğlu Cd. Ayhan Kadam İş Merkezi 48A Kat:6 Daire:12, 07100 Muratpaşa/Antalya, Türkiye","Dentist","Dental clinic",,,,,,,,,"Dentist","4903502818063255566","Muratpaşa","false","TR","0x14c39aa98a788bf3:0x440cbdd549c9880e",,"https://lh5.googleusercontent.com/p/AF1QipPmL5hmINNShrGlckK9cRQXBun1QGdDtImRrh7C=w408-h272-k-no","24","false","/g/1tgzkfg8","36.867755","30.7234375","Yeşilbahçe","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 3 PM","Sunday","Closed","false","+90 242 312 08 00","+902423120800","ChIJ84t4iqmawxQRDojJSdW9DEQ","07100",,"22","198","185","1","12","0","0","2024-12-13T09:44:59.238Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Metin Kasapoğlu Cd. Ayhan Kadam İş Merkezi 48A Kat:6 Daire:12","Yiğit DEMİRCİ Dental Clinic","false","Dentists Ali Yigit DEMİRCİ","4.8","https://www.google.com/maps/search/?api=1&query=Dentists%20Ali%20Yigit%20DEM%C4%B0RC%C4%B0&query_place_id=ChIJ84t4iqmawxQRDojJSdW9DEQ","http://www.antalyadis.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Yeşilbahçe, Metin Kasapoğlu Cd. Ayhan Kadam İş Merkezi No:48/A, 07230 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","7985428806294525738","Muratpaşa","false","TR","0x14c39b65538cf8db:0x6ed1f130d25b572a",,"https://lh5.googleusercontent.com/p/AF1QipOZtiZELU0LXf2UKhlAjwwTBk47gAL8fY1TBi4D=w408-h306-k-no","15","false","/g/11r_kdxmlf","36.8679947","30.723321","Yeşilbahçe","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 12 PM","Sunday","Closed","false","+90 532 511 01 78","+905325110178","ChIJ2_iMU2WbwxQRKldb0jDx0W4","07230",,"27","22","21","0","1","0","0","2024-12-13T09:44:59.238Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Metin Kasapoğlu Cd. Ayhan Kadam İş Merkezi No:48/A",,"false","Uzm. Dt. Mete Vural Kanal Tedavisi Uzmanı","4.8","https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Mete%20Vural%20Kanal%20Tedavisi%20Uzman%C4%B1&query_place_id=ChIJ2_iMU2WbwxQRKldb0jDx0W4","https://www.metevural.com.tr/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Meydankavağı, Avni Tolunay Cd. No:77A B Blok, 07200 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","9090228690030703662","Muratpaşa","false","TR","0x14c39b0267e54ff3:0x7e26fad4dc58342e",,"https://lh5.googleusercontent.com/p/AF1QipN6UEfF1hP3n3enOi5dsDCOFofmZV9YQmWsowhC=w408-h544-k-no","20","false","/g/11sj_80k6b","36.8768371","30.726869","Meydankavağı","Monday","9 AM to 6:30 PM","Tuesday","9 AM to 6:30 PM","Wednesday","9 AM to 6:30 PM","Thursday","9 AM to 6:30 PM","Friday","9 AM to 6:30 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 532 644 73 07","+905326447307","ChIJ80_lZwKbwxQRLjRY3NT6Jn4","07200",,"34","115","115","0","0","0","0","2024-12-13T09:44:59.238Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Avni Tolunay Cd. No:77A B Blok",,"false","Özel Meladent Ağız ve Diş Sağlığı Polikliniği","5","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Meladent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJ80_lZwKbwxQRLjRY3NT6Jn4","https://meladent.com.tr/index.html"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeşilbahçe, Metin Kasapoğlu Cd. Bakır Apartmanı No:35 K:1 Daire:1, 07160 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","17406882850244762851","Muratpaşa","false","TR","0x14c39b11fdafbd3f:0xf191abba07ad9ce3",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-_3cLKsVNff1dEvsQ1LRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.27905&pitch=0&thumbfov=100","2","false","/g/11wfqjs8sz","36.868363","30.723004","Yeşilbahçe","Monday","9 AM to 5 PM","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","Closed","Sunday","Closed","false","+90 850 474 3133","+908504743133","ChIJP72v_RGbwxQR45ytB7qrkfE","07160",,"40","0",,,,,,"2024-12-13T09:44:59.239Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Metin Kasapoğlu Cd. Bakır Apartmanı No:35 K:1 Daire:1",,"false","Uzm.Dt Abdullah Başoğlu",,"https://www.google.com/maps/search/?api=1&query=Uzm.Dt%20Abdullah%20Ba%C5%9Fo%C4%9Flu&query_place_id=ChIJP72v_RGbwxQR45ytB7qrkfE","https://dentprofs.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,"true",,,,,"true",,,,,,,,,,,"true",,"Yenigün, Mevlana Cd. No:64/A, 07310 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","629772499944680208","Muratpaşa","false","TR","0x14c38594b9da131b:0x8bd66c084832b10",,"https://lh5.googleusercontent.com/p/AF1QipMsYhterIg52uuo1cZ8Ov0JocknzoGIBAthEx9E=w408-h271-k-no","18","false","/g/11sqq436z9","36.8943743","30.7154416","Yenigün","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 543 504 55 57","+905435045557","ChIJGxPauZSFwxQRECuDhMBmvQg","07310",,"24","35","33","1","1","0","0","2024-12-13T09:44:59.781Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.90030997403809,30.7030242,16z?hl=en","diş hekimleri","Antalya","Mevlana Cd. No:64/A",,"false","Özel Bronze Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Bronze%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJGxPauZSFwxQRECuDhMBmvQg","http://www.bronzedentalclinic.com/"
,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,"Üçgen, Tonguç Cd. No:38, 07040 Muratpaşa/Antalya, Türkiye","Dental clinic","Dental hygienist","Dental implants provider","Dentist","Prosthodontist",,,,,,"Dental clinic","2454713688753986627","Muratpaşa","false","TR","0x14c38f36ed8e118f:0x2210e51823785c43",,"https://lh5.googleusercontent.com/p/AF1QipNVqCCRmPw9q1i6kDfkl5xT4ZF6ZAEUcajksg9p=w408-h544-k-no","213","false","/g/11f66qnd4w","36.895193","30.69478","Üçgen","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 3 PM","Sunday","Closed","false","+90 242 248 80 80","+902422488080","ChIJjxGO7TaPwxQRQ1x4IxjlECI","07040",,"33","442","433","2","7","0","0","2024-12-13T09:44:59.782Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.90030997403809,30.7030242,16z?hl=en","diş hekimleri","Antalya","Tonguç Cd. No:38",,"false","Beren Smile Point / İmplant/veneer / Teeth Whıtening / Hollywood Smile / Smile Macke Over / All on 4 / Zirconium","4.9","https://www.google.com/maps/search/?api=1&query=Beren%20Smile%20Point%20%2F%20%C4%B0mplant%2Fveneer%20%2F%20Teeth%20Wh%C4%B1tening%20%2F%20Hollywood%20Smile%20%2F%20Smile%20Macke%20Over%20%2F%20All%20on%204%20%2F%20Zirconium&query_place_id=ChIJjxGO7TaPwxQRQ1x4IxjlECI","https://www.berensmilepoint.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,"true",,"Etiler, 882. Sk. No:21, 07010 Muratpaşa/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","9009406246420920643","Muratpaşa","false","TR","0x14c38ff782a15555:0x7d07d73f4b1ab943",,"https://lh5.googleusercontent.com/p/AF1QipNARvuHgK-8C3ID45gV0Zk2EruuDf3CF6_jB7UA=w408-h272-k-no","23","false","/g/11ksc7lkh1","36.9005355","30.7091504","Etiler",,,,,,,,,,,,,,,"false","+90 552 216 05 43","+905522160543","ChIJVVWhgvePwxQRQ7kaSz_XB30","07010",,"37","108","101","0","6","0","1","2024-12-13T09:44:59.782Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.90030997403809,30.7030242,16z?hl=en","diş hekimleri","Antalya","882. Sk. No:21",,"false","Optimum ağız ve diş sağlığı polikliniği","4.8","https://www.google.com/maps/search/?api=1&query=Optimum%20a%C4%9F%C4%B1z%20ve%20di%C5%9F%20sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20poliklini%C4%9Fi&query_place_id=ChIJVVWhgvePwxQRQ7kaSz_XB30","http://optimumantalya.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Etiler, Adnan Menderes Blv. No:61, 07010 Muratpaşa/Antalya, Türkiye","Pediatric dentist",,,,,,,,,,"Pediatric dentist","13864311686784110296","Muratpaşa","true","TR","0x14c38f5c800ad931:0xc067ee05da104ed8",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pXFWP9VBXSZmDahSosGX4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.77484&pitch=0&thumbfov=100","1","false","/g/11sdf1nwfq","36.8963661","30.7108364","Etiler",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJMdkKgFyPwxQR2E4Q2gXuZ8A","07010",,"40","0",,,,,,"2024-12-13T09:44:59.782Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.90030997403809,30.7030242,16z?hl=en","diş hekimleri","Antalya","Adnan Menderes Blv. No:61",,"false","Uzm. Dt. Oğuz Senek, Çocuk Diş Hekimliği (Pedodonti)",,"https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20O%C4%9Fuz%20Senek%2C%20%C3%87ocuk%20Di%C5%9F%20Hekimli%C4%9Fi%20(Pedodonti)&query_place_id=ChIJMdkKgFyPwxQR2E4Q2gXuZ8A","https://www.doktortakvimi.com/oguz-senek/cocuk-dis-hekimligi-pedodonti/antalya?utm_source=google&utm_medium=gmb&utm_campaign=243149&utm_content=website"
,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Meydankavağı, Lilium Hadrianus Sitesi, İsmail Cem Cd no:43/A, 07230 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","3191637022373721224","Muratpaşa","false","TR","0x14c39b6d7b1bb9fb:0x2c4af8f63a923488",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y2Hy3TmYDz0v2Bh9sKqqwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.853565&pitch=0&thumbfov=100","1","false","/g/11s5vnrf4g","36.8793373","30.7356415","Meydankavağı",,,,,,,,,,,,,,,"false",,,"ChIJ-7kbe22bwxQRiDSSOvb4Siw","07230",,"42","0",,,,,,"2024-12-13T09:45:00.210Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Lilium Hadrianus Sitesi, İsmail Cem Cd no:43/A",,"false","Dt. Ayşegül Demiralay, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Ay%C5%9Feg%C3%BCl%20Demiralay%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ-7kbe22bwxQRiDSSOvb4Siw","https://www.doktortakvimi.com/aysegul-demiralay-2/dis-hekimi/antalya?utm_source=google&utm_medium=gmb&utm_campaign=263462&utm_content=website"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,"true","Zümrütova, Sinanoğlu Cd. Yalçın apt no:23 kat:1 daire:8, 07700 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","4732298404108178304","Muratpaşa","false","TR","0x14c39bcf94e1cf2d:0x41ac805364041380",,"https://lh5.googleusercontent.com/p/AF1QipOVuVIWDMWqCsMiUJ8EYAnKEmTb4cSsKbwDEYLJ=w408-h592-k-no","8","false","/g/11y38yrzlf","36.867546","30.737737","Zümrütova","Monday","9 AM to 6 PM","Tuesday","Closed","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 536 455 53 08","+905364555308","ChIJLc_hlM-bwxQRgBMEZFOArEE","07700",,"43","16","16","0","0","0","0","2024-12-13T09:45:00.210Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Sinanoğlu Cd. Yalçın apt no:23 kat:1 daire:8",,"false","Çocuk Diş Hekimi Oğuz SENEK (Pedodontist)","5","https://www.google.com/maps/search/?api=1&query=%C3%87ocuk%20Di%C5%9F%20Hekimi%20O%C4%9Fuz%20SENEK%20(Pedodontist)&query_place_id=ChIJLc_hlM-bwxQRgBMEZFOArEE","https://www.instagram.com/cocukdishekimi_antalya?igsh=MWpudnQ1eXFqN2h4cw=="
,,"true",,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,"Yuva, Gençlik Mah, Işıklar Cd. No:10/5 Apt. Kat:3, 07100 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","14386453453376821583","Muratpaşa","false","TR","0x14c391c44eac3b89:0xc7a6f3317237994f",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6XZPy2n0Gm_g_CV_7FkKgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.20256&pitch=0&thumbfov=100","1","false","/g/11twc5t8cn","36.8781849","30.7101131","Yuva","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","10 AM to 3 PM","Sunday","Closed","false","+90 242 241 24 41","+902422412441","ChIJiTusTsSRwxQRT5k3cjHzpsc","07100",,"28","0",,,,,,"2024-12-13T09:45:00.360Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.7030242,16z?hl=en","diş hekimleri","Antalya","Gençlik Mah, Işıklar Cd. No:10/5 Apt. Kat:3",,"false","Diş Hekimi Hatice Gülen Savaşer",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Hatice%20G%C3%BClen%20Sava%C5%9Fer&query_place_id=ChIJiTusTsSRwxQRT5k3cjHzpsc","https://www.dtgulensavaser.com/"
,"true",,,,,,,,"true",,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,"true",,"Yeşilbahçe mahallesi,metin kasapoğlu cad.no:48/a ayhan kadam iş merkezi, 07090 Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","11342992130697469767","Muratpaşa","false","TR","0x14c39bb2e3d4b727:0x9d6a673ec0461f47",,"https://lh5.googleusercontent.com/p/AF1QipOvlBLvit7NqGjUro6d5f9bkbNfgmOvjcLVK859=w408-h306-k-no","22","false","/g/11t77pq06b","36.86785","30.72383","Yeşilbahçe","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 242 321 43 33","+902423214333","ChIJJ7fU47KbwxQRRx9GwD5nap0","07090",,"46","1","1","0","0","0","0","2024-12-13T09:45:00.210Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.872835625961905,30.73735442786738,16z?hl=en","diş hekimleri","Antalya","Yeşilbahçe mahallesi,metin kasapoğlu cad.no:48/a ayhan kadam iş merkezi",,"false","WeSmile Dental Clinic Antalya","5","https://www.google.com/maps/search/?api=1&query=WeSmile%20Dental%20Clinic%20Antalya&query_place_id=ChIJJ7fU47KbwxQRRx9GwD5nap0","https://www.maredent.com.tr/"
