"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/0/Paid street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking garage","additionalInfo/Parking/1/Paid parking lot","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/2/Paid street parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid multi-storey car park","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/3/Paid street parking","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,"true",,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evliya Çelebi, Hatboyu Cd. No:8 Kat:3, 34944 Tuzla/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","261709048600582196","Tuzla","false","TR","0x14cadd0f77129051:0x3a1c6fe3c57d834",,"https://lh5.googleusercontent.com/p/AF1QipOvD_FELFJtMnf81Zq-1bxehzk4YuUO93isnDEV=w408-h263-k-no","19","false","/g/11fss0tnxj","40.8438698","29.2994158","Evliya Çelebi","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","Closed","Sunday","Closed","false","+90 216 395 60 14","+902163956014","ChIJUZASdw_dyhQRNNhXPP7GoQM","34944",,"3","48",,,,,,"2024-12-13T09:41:51.143Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Hatboyu Cd. No:8 Kat:3",,"false","Diş Hekimi Tuğba Kavlak","4.9","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Tu%C4%9Fba%20Kavlak&query_place_id=ChIJUZASdw_dyhQRNNhXPP7GoQM","http://www.dttugbakavlak.com/"
,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ambians Sitesi, Yayla Mahallesi Şinasi Dural Caddesi No:96E-A, 34944 Tuzla/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","373673054839763380","Tuzla","false","TR","0x14cadd19eb26f989:0x52f8da9dfdbf1b4",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJqvok6homHDyp184nUmwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.43775&pitch=0&thumbfov=100","4","false","/g/11nxz3zch6","40.8398132","29.3069382","Yayla",,,,,,,,,,,,,,,"false",,,"ChIJifkm6xndyhQRtPHb36mNLwU","34944",,"4","0",,,,,,"2024-12-13T09:41:51.143Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Ambians Sitesi, Yayla Mahallesi Şinasi Dural Caddesi No:96E-A",,"false","Dt. Tuğçe Akbaş, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Tu%C4%9F%C3%A7e%20Akba%C5%9F%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJifkm6xndyhQRtPHb36mNLwU","https://www.doktortakvimi.com/tugce-akbas/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=250720&utm_content=website"
,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Postane Mh. Barbaraos Hayrettin Cd, Seher Sk. No:11, 34940 Tuzla/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","16095471662500640523","Tuzla","false","TR","0x14caddb0f8fc1ebb:0xdf5e9a3317b7770b",,"https://lh5.googleusercontent.com/p/AF1QipNEoXhsQyU6SoNshCCyUsgDNsqwNYGFDAiHizxe=w408-h296-k-no","7","false","/g/11j34803fk","40.8200374","29.2994179","Postane","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 2 PM","Sunday","Closed","false","+90 216 395 90 66","+902163959066","ChIJux78-LDdyhQRC3e3FzOaXt8","34940",,"8","28",,,,,,"2024-12-13T09:41:51.143Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Postane Mh. Barbaraos Hayrettin Cd, Seher Sk. No:11",,"false","Dt. Serkan Bayraktar, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Serkan%20Bayraktar%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJux78-LDdyhQRC3e3FzOaXt8","https://www.doktortakvimi.com/serkan-bayraktar/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=139976&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Esenyalı, Orhangazi Mah, İstiklal Cd. No: 123/A, 34903 Pendik/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","11317759724887071046","Pendik","false","TR","0x14caddf405cc9a73:0x9d10c281771dd946",,"https://lh5.googleusercontent.com/p/AF1QipM0t-lTGHdua5veMP9Hx873ZB5R-SV__Heo68sg=w448-h240-k-no","12","false","/g/11qh34j8rk","40.8641834","29.2933","Esenyalı","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 8 PM","Sunday","Closed","false","+90 216 494 00 20","+902164940020","ChIJc5rMBfTdyhQRRtkdd4HCEJ0","34903",,"9","59",,,,,,"2024-12-13T09:41:51.144Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Orhangazi Mah, İstiklal Cd. No: 123/A",,"false","Volkan Ağız ve Diş Sağlığı Kliniği","3","https://www.google.com/maps/search/?api=1&query=Volkan%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Klini%C4%9Fi&query_place_id=ChIJc5rMBfTdyhQRRtkdd4HCEJ0","http://www.volkandis.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yayla Mah. Vatan Cad, 2. Sk Ekşioğlu Vizyonpark A1, 72, 34944 İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","13851662049763176376","Tuzla","false","TR","0x14caddee5bd4e831:0xc03afd3eb8e4afb8",,"https://lh5.googleusercontent.com/p/AF1QipOcstukIh7til9h26Q4ITiUO4b57x3hz_fg8TR7=w408-h407-k-no","3","false","/g/11sjgkxdpv","40.826782","29.3070098","Yayla",,,,,,,,,,,,,,,"false",,,"ChIJMejUW-7dyhQRuK_kuD79OsA","34944",,"10","0",,,,,,"2024-12-13T09:41:51.144Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Yayla Mah. Vatan Cad, 2. Sk Ekşioğlu Vizyonpark A1, 72",,"false","Dt. Sinem Adıgüzel, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Sinem%20Ad%C4%B1g%C3%BCzel%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJMejUW-7dyhQRuK_kuD79OsA","https://www.doktortakvimi.com/sinem-adiguzel/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=239449&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mimarsinan Silivri, Mimar Sinan Cd. no:72, 34570 Silivri/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","4770388438946182671","Silivri","false","TR","0x14b5151843da4547:0x4233d302b804760f",,"https://lh5.googleusercontent.com/p/AF1QipMLPI4k2VxVDpdusf_Na1hwnxhcrEOHxwpGc0hc=w408-h408-k-no","3","false","/g/11whdmpqjq","41.0826668","28.2120611","Mimarsinan Silivri","Monday","9 AM to 5 PM","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","Closed","Sunday","Closed","false","+90 850 474 6254","+908504746254","ChIJR0XaQxgVtRQRD3YEuALTM0I","34570",,"2","0",,,,,,"2024-12-13T09:41:51.254Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.253248697783658,14z?hl=en","diş hekimleri","İstanbul","Mimar Sinan Cd. no:72",,"false","Dt. Zeynep Ceren Kaya",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Zeynep%20Ceren%20Kaya&query_place_id=ChIJR0XaQxgVtRQRD3YEuALTM0I","https://www.doktorsitesi.com/zeynep-ceren-kaya/dis-hekimi/istanbul"
,"true",,,,,,,,,,"false",,,,,,,,,,,,,,,,"true",,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alibey, Turgut Özal Blv. No:30, 34570 Silivri/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","17396664183036708626","Silivri","false","TR","0x14b51578e4198315:0xf16d5de72aaa0712",,"https://lh5.googleusercontent.com/p/AF1QipOy_SR0FkiHrfBl9NIjcbhrgjrBbx_zwbDX8zb9=w408-h633-k-no","4","false","/g/11c0xz30sq","41.072111","28.255053","Alibey","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 212 729 05 01","+902127290501","ChIJFYMZ5HgVtRQREgeqKuddbfE","34570",,"6","16",,,,,,"2024-12-13T09:41:51.255Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.253248697783658,14z?hl=en","diş hekimleri","İstanbul","Turgut Özal Blv. No:30","Diş Hekimi Esra DÜNDAR / Diş Hekimi Tuncay DÜNDAR","false","Diş Hekimi Esra DÜNDAR","3.9","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Esra%20D%C3%9CNDAR&query_place_id=ChIJFYMZ5HgVtRQREgeqKuddbfE","http://silivridishekimi.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piri Mehmet Paşa, Yemeniciler Sk. No:13, 34570 Silivri/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","17569210667266506139","Silivri","false","TR","0x14b51560d6e49f13:0xf3d26004266c7d9b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TbxmMUsIoUZjTZk9lkuSVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.29962&pitch=0&thumbfov=100","3","false","/g/11sdm79_vt","41.073616","28.2471886","Piri Mehmet Paşa",,,,,,,,,,,,,,,"false",,,"ChIJE5_k1mAVtRQRm31sJgRg0vM","34570",,"14","0",,,,,,"2024-12-13T09:41:51.255Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.253248697783658,14z?hl=en","diş hekimleri","İstanbul","Yemeniciler Sk. No:13",,"false","Dt. İrem Özkan Adak, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20%C4%B0rem%20%C3%96zkan%20Adak%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJE5_k1mAVtRQRm31sJgRg0vM","https://www.doktortakvimi.com/irem-ozkan-adak/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=268373&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cami, 106, İstasyon Cd., 34940 Tuzla/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","14979185364512564052","Tuzla","true","TR","0x14caddcf02d68951:0xcfe0c1b9d4806354",,"https://lh5.googleusercontent.com/p/AF1QipNCKJwvYd5z8H5SkuSIfYNjkwQPtjR1ZENM5nWD=w446-h240-k-no","9","false","/g/11g6yndh1g","40.8216009","29.3098148","Cami","Monday","9 AM to 7:30 PM","Tuesday","9 AM to 7:30 PM","Wednesday","9 AM to 7:30 PM","Thursday","9 AM to 7:30 PM","Friday","9 AM to 7:30 PM","Saturday","9 AM to 7:30 PM","Sunday","Closed","false","+90 216 447 28 28","+902164472828","ChIJUYnWAs_dyhQRVGOA1LnB4M8","34940",,"12","7",,,,,,"2024-12-13T09:41:51.144Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","106, İstasyon Cd.",,"false","Tuncay Gürcan","5","https://www.google.com/maps/search/?api=1&query=Tuncay%20G%C3%BCrcan&query_place_id=ChIJUYnWAs_dyhQRVGOA1LnB4M8","http://www.tuncaygurcan.com.tr/"
,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alibey, Turgut Özal Blv. No:30/B D:1, 34570 Silivri/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","1326414927378401788","Silivri","false","TR","0x14b5159b87ea1229:0x12685f594b2a49fc",,"https://lh5.googleusercontent.com/p/AF1QipP5OpDXbb45o31j9BDNQpboqN4rpZn3W2HZnmHT=w426-h240-k-no","7","false","/g/11gjqf4g7y","41.072111","28.255053","Alibey","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 505 545 54 27","+905055455427","ChIJKRLqh5sVtRQR_EkqS1lfaBI","34570",,"16","0",,,,,,"2024-12-13T09:41:51.255Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.253248697783658,14z?hl=en","diş hekimleri","İstanbul","Turgut Özal Blv. No:30/B D:1",,"false","Diş Hekimi Tuncay DÜNDAR",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Tuncay%20D%C3%9CNDAR&query_place_id=ChIJKRLqh5sVtRQR_EkqS1lfaBI","https://silivridishekimi.com/"
,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evliya Çelebi, Koşar Sk. 2/4, 34944 Tuzla/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","16565551236484814148","Tuzla","false","TR","0x14cadd90c2c32cd1:0xe5e4a914df35d544",,"https://lh5.googleusercontent.com/p/AF1QipMVWhTA4MI1jMVfYLwFBnh_ujIc8UNkzKQhcvbv=w533-h240-k-no","14","false","/g/11rwj8vhsj","40.8416323","29.3035887","Evliya Çelebi","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 501 248 67 86","+905012486786","ChIJ0SzDwpDdyhQRRNU13xSp5OU","34944",,"13","26",,,,,,"2024-12-13T09:41:51.144Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Koşar Sk. 2/4",,"false","Dr. Dt. Güldehan Özdemir Ortodonti Kliniği","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20G%C3%BCldehan%20%C3%96zdemir%20Ortodonti%20Klini%C4%9Fi&query_place_id=ChIJ0SzDwpDdyhQRRNU13xSp5OU","http://www.guldehanozdemir.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Postane, İstasyon Cd. No:47, 34940 Tuzla/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","14752916016876512964","Tuzla","false","TR","0x14caddc6feeb1ca1:0xccbce2f3fb1866c4",,"https://lh5.googleusercontent.com/p/AF1QipMAa5YAzqVyryXMl9YiwxQFO0FPFIA2XKvZJC5a=w408-h306-k-no","11","false","/g/11c5sx00t5","40.8183679","29.3049651","Postane","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 3:30 PM","Sunday","Closed","false","+90 216 395 40 41","+902163954041","ChIJoRzr_sbdyhQRxGYY-_PivMw","34940",,"17","6",,,,,,"2024-12-13T09:41:51.144Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","İstasyon Cd. No:47","Diş Hekimi Ali Murat Çitanak","false","Dentists Ali Murat Çitanak","4.3","https://www.google.com/maps/search/?api=1&query=Dentists%20Ali%20Murat%20%C3%87itanak&query_place_id=ChIJoRzr_sbdyhQRxGYY-_PivMw","https://www.doktortakvimi.com/ali-murat-citanak/dis-hekimi/istanbul"
,,,,,"true",,,,,,,,"true",,,,,,,"true",,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Evliya Çelebi, Küme Sokağı no:2/B iç kapı no:3, 34944 Tuzla/İstanbul, Türkiye","Dentist","Dental clinic","Dental hygienist","Dental implants periodontist","Dental implants provider","Endodontist","Orthodontist","Pediatric dentist","Periodontist",,"Dentist","660343892400276592","Tuzla","false","TR","0x14caddb5c73ad0ab:0x92a0345801e0470",,"https://lh5.googleusercontent.com/p/AF1QipPLDc6eqk16YicDD30h7BJcVqOsdbo2T3bwAHhy=w408-h544-k-no","25","false","/g/11sb0mjbr8","40.8367978","29.3058492","Evliya Çelebi","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 551 682 77 71","+905516827771","ChIJq9A6x7XdyhQRcAQegEUDKgk","34944",,"18","210",,,,,,"2024-12-13T09:41:51.144Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Küme Sokağı no:2/B iç kapı no:3",,"false","Sofya Ağız ve Diş Sağlığı Polikliniği","5","https://www.google.com/maps/search/?api=1&query=Sofya%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJq9A6x7XdyhQRcAQegEUDKgk","https://klinik.medicasimple.com/online-randevu/eyJpZCI6MTg4LCJxIjoibWVkaWNhc2ltcGxlXzIyIn0%253D"
,,,,,,"true",,,,,,,,"true",,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Güzelyalı, Eyüp Sultan Cd No:32B, 34903 Pendik/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","17913960557536213321","Pendik","false","TR","0x14caddc60b922f5b:0xf89b2c37004df949",,"https://lh5.googleusercontent.com/p/AF1QipOqdIgm_7KsVGWcYrSnNEU5M6c9nFjcc97weJwz=w408-h305-k-no","11","false","/g/11s5gt9f4k","40.8590504","29.2851756","Güzelyalı","Monday","9 AM to 11 PM","Tuesday","9 AM to 11 PM","Wednesday","9 AM to 11 PM","Thursday","9 AM to 11 PM","Friday","9 AM to 11 PM","Saturday","9 AM to 8 PM","Sunday","11 AM to 8 PM","false","+90 546 265 43 45","+905462654345","ChIJWy-SC8bdyhQRSflNADcsm_g","34903",,"19","44",,,,,,"2024-12-13T09:41:51.144Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,29.269788343806987,14z?hl=en","diş hekimleri","İstanbul","Eyüp Sultan Cd No:32B",,"false","GÜZELYALI ASBE AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ","4.9","https://www.google.com/maps/search/?api=1&query=G%C3%9CZELYALI%20ASBE%20A%C4%9EIZ%20VE%20D%C4%B0%C5%9E%20SA%C4%9ELI%C4%9EI%20POL%C4%B0KL%C4%B0N%C4%B0%C4%9E%C4%B0&query_place_id=ChIJWy-SC8bdyhQRSflNADcsm_g","https://www.asbedis.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ekinoba mah. Mustafa Kemal Bulvarı Lavinya City A1 Blok Dük. No: 25-L, 34535 Büyükçekmece/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","16294110217614550988","Büyükçekmece","false","TR","0x14b55d0c1af92d0f:0xe2204ee9bbfa67cc",,"https://lh5.googleusercontent.com/p/AF1QipPePDqXAkMK5rr1F3u2C_cMAr7LmVWMZpjRuu_I=w408-h271-k-no","20","false","/g/11tbz10xdj","41.0037282","28.5425843","Ekinoba","Monday","9 AM to 8:30 PM","Tuesday","9:30 AM to 8:30 PM","Wednesday","9:30 AM to 8:30 PM","Thursday","9:30 AM to 8:30 PM","Friday","9:30 AM to 8:30 PM","Saturday","9:30 AM to 8:30 PM","Sunday","Closed","false","+90 212 813 32 32","+902128133232","ChIJDy35GgxdtRQRzGf6u-lOIOI","34535",,"2","111",,,,,,"2024-12-13T09:41:53.885Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.9475963752165,28.321018007518546,14z?hl=en","diş hekimleri","İstanbul","Ekinoba mah. Mustafa Kemal Bulvarı Lavinya City A1 Blok Dük. No: 25-L",,"false","LOTUS DİŞ MİMAROBA","4.9","https://www.google.com/maps/search/?api=1&query=LOTUS%20D%C4%B0%C5%9E%20M%C4%B0MAROBA&query_place_id=ChIJDy35GgxdtRQRzGf6u-lOIOI","https://www.lotusdis.com.tr/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mimaroba, Mustafa Kemal Blv. NO:36, 34535 Büyükçekmece/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","10992531926410325387","Büyükçekmece","false","TR","0x14b5677d798c3661:0x988d518bcfd3ed8b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BoE_g34ERXH6aNGAJfOJIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.17044&pitch=0&thumbfov=100","2","false","/g/11gbfd1v_w","41.004711","28.5414624","Mimaroba","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 2 PM","Sunday","Closed","false","+90 212 864 34 52","+902128643452","ChIJYTaMeX1ntRQRi-3Tz4tRjZg","34535",,"4","38",,,,,,"2024-12-13T09:41:53.885Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.9475963752165,28.321018007518546,14z?hl=en","diş hekimleri","İstanbul","Mustafa Kemal Blv. NO:36",,"false","Hakan Aksu Dental Klinik Ağız Ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=Hakan%20Aksu%20Dental%20Klinik%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJYTaMeX1ntRQRi-3Tz4tRjZg","http://www.dthakanaksu.com/iletisim/"
